0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b.sol,True,376,172.55353021621704,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b.sol_PENNY_BY_PENNY,171.28155851364136
0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b.sol,True,206,104.08675217628479,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b.sol_PENNY_BY_PENNY,102.80170035362244
0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b.sol,True,520,58.064412117004395,True,True,False,Collect(uint256),/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b.sol_PENNY_BY_PENNY,56.82816004753113
0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b.sol,True,520,77.06726336479187,True,True,False,Collect(uint256),/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b.sol_PENNY_BY_PENNY,75.8029534816742
0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b.sol,True,376,167.3071105480194,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b.sol_PENNY_BY_PENNY,166.056401014328
call_return.sol,False,0,0.8839895725250244,False,False,False,NO_1
call_return.sol,False,0,0.8060665130615234,False,False,False,NO_1
call_return.sol,False,0,0.8167271614074707,False,False,False,compile error!
call_return.sol,False,0,0.7964577674865723,False,False,False,compile error!
call_return.sol,True,376,144.69360184669495,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/call_return.sol_PENNY_BY_PENNY,143.47382831573486
----------------------------------------------------------------------------------------------------------------------------------
reentrancy_return/0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,True,268,128.8908531665802,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/reentrancy_return/0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol_PERSONAL_BANK,127.64592409133911
reentrancy_return/0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4.sol,True,159,107.18379282951355,True,False,False,CashOut(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/reentrancy_return/0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4.sol_PrivateBank,105.92215275764465
reentrancy_return/0x4320e6f8c05b27ab4707cd1f6d5ce6f3e4b3a5a1.sol,True,268,131.87014365196228,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/reentrancy_return/0x4320e6f8c05b27ab4707cd1f6d5ce6f3e4b3a5a1.sol_ACCURAL_DEPOSIT,130.58140754699707
reentrancy_return/0x4e73b32ed6c35f570686b89848e5f39f20ecc106.sol,True,322,155.96086382865906,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/reentrancy_return/0x4e73b32ed6c35f570686b89848e5f39f20ecc106.sol_PRIVATE_ETH_CELL,154.76549625396729
reentrancy_return/0x561eac93c92360949ab1f1403323e6db345cbf31.sol,True,322,152.30984807014465,True,True,False,Collect(uint256),/data/home/wangzexu/manticore_pro/manticore-0.3.0/examples/evm_reentrancy/reentrancy_return/0x561eac93c92360949ab1f1403323e6db345cbf31.sol_BANK_SAFE,151.094624042511
reentrancy_return/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,False,0,1.2709689140319824,True,True,True,"WithdrawToHolder(address,uint256)"
